image_id	direction	image_path	processed	left_top_x	left_top_y	right_top_x	right_top_y	left_middle_x	left_middle_y	right_middle_x	right_middle_y	left_bottom_x	left_bottom_y	right_bottom_x	right_bottom_y	get_from	shashu	create_at	update_at
115	left	images/left_resize/008420160921_l_300_400.jpg	1	131.00000	117.00000	137.00000	122.00000	104.00000	168.00000	110.00000	172.00000	74.00000	231.00000	79.00000	234.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
116	left	images/left_resize/009120160304_l_300_400.jpg	1	115.00000	114.00000	119.00000	117.00000	82.00000	177.00000	88.00000	182.00000	60.00000	226.00000	64.00000	228.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
117	left	images/left_resize/009120160706_l_300_400.jpg	1	105.00000	111.00000	109.00000	115.00000	82.00000	162.00000	88.00000	169.00000	54.00000	223.00000	59.00000	226.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
118	left	images/left_resize/009220160408_l_300_400.jpg	1	111.00000	113.00000	116.00000	118.00000	90.00000	155.00000	95.00000	161.00000	57.00000	218.00000	62.00000	222.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
119	left	images/left_resize/009320160113_l_300_400.jpg	1	118.00000	112.00000	122.00000	116.00000	94.00000	162.00000	100.00000	166.00000	63.00000	226.00000	69.00000	230.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
120	left	images/left_resize/009420160115_l_300_400.jpg	1	83.00000	124.00000	90.00000	130.00000	64.00000	164.00000	71.00000	169.00000	44.00000	208.00000	50.00000	212.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
121	left	images/left_resize/009420160511_l_300_400.jpg	9	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
122	left	images/left_resize/009520160603_l_300_400.jpg	1	132.00000	114.00000	136.00000	118.00000	111.00000	159.00000	116.00000	163.00000	80.00000	217.00000	85.00000	220.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
123	left	images/left_resize/009620160406_l_300_400.jpg	1	125.00000	122.00000	130.00000	126.00000	105.00000	167.00000	110.00000	174.00000	74.00000	231.00000	80.00000	238.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
124	left	images/left_resize/009620160914_l_300_400.jpg	1	114.00000	104.00000	120.00000	107.00000	93.00000	153.00000	101.00000	158.00000	60.00000	226.00000	66.00000	230.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
125	left	images/left_resize/009720160408_l_300_400.jpg	9	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
126	left	images/left_resize/009720160615_l_300_400.jpg	1	103.00000	118.00000	108.00000	122.00000	81.00000	169.00000	87.00000	173.00000	50.00000	234.00000	56.00000	238.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
127	left	images/left_resize/009920160629_l_300_400.jpg	1	118.00000	112.00000	123.00000	115.00000	94.00000	164.00000	99.00000	169.00000	61.00000	229.00000	68.00000	231.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
128	left	images/left_resize/010220160729_l_300_400.jpg	1	149.00000	104.00000	154.00000	108.00000	119.00000	166.00000	125.00000	169.00000	99.00000	213.00000	103.00000	216.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
129	left	images/left_resize/010320160518_l_300_400.jpg	1	118.00000	114.00000	124.00000	117.00000	89.00000	170.00000	96.00000	177.00000	62.00000	229.00000	68.00000	234.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
130	left	images/left_resize/010320160525_l_300_400.jpg	1	112.00000	117.00000	116.00000	120.00000	86.00000	170.00000	92.00000	174.00000	63.00000	220.00000	67.00000	225.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
131	left	images/left_resize/010520160601_l_300_400.jpg	1	118.00000	110.00000	124.00000	114.00000	92.00000	166.00000	96.00000	172.00000	64.00000	222.00000	68.00000	226.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
132	left	images/left_resize/010520160629_l_300_400.jpg	1	121.00000	113.00000	126.00000	115.00000	92.00000	168.00000	97.00000	173.00000	63.00000	229.00000	69.00000	233.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
133	left	images/left_resize/010520160720_l_300_400.jpg	1	111.00000	111.00000	116.00000	114.00000	85.00000	170.00000	89.00000	173.00000	56.00000	226.00000	61.00000	231.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
134	left	images/left_resize/010520160921_l_300_400.jpg	1	118.00000	110.00000	121.00000	113.00000	92.00000	168.00000	96.00000	172.00000	65.00000	226.00000	70.00000	230.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
135	left	images/left_resize/010620160309_l_300_400.jpg	1	104.00000	157.00000	108.00000	159.00000	92.00000	186.00000	96.00000	190.00000	68.00000	238.00000	75.00000	241.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
136	left	images/left_resize/010820160907_l_300_400.jpg	1	124.00000	97.00000	128.00000	100.00000	96.00000	159.00000	100.00000	163.00000	71.00000	214.00000	77.00000	218.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
137	left	images/left_resize/010820160909_l_300_400.jpg	1	158.00000	130.00000	162.00000	134.00000	134.00000	179.00000	138.00000	184.00000	111.00000	222.00000	115.00000	226.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
138	left	images/left_resize/010920160513_l_300_400.jpg	1	126.00000	114.00000	132.00000	117.00000	100.00000	170.00000	104.00000	174.00000	72.00000	226.00000	76.00000	230.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
139	left	images/left_resize/010920160622_l_300_400.jpg	1	124.00000	117.00000	128.00000	120.00000	94.00000	181.00000	100.00000	186.00000	66.00000	237.00000	71.00000	241.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
140	left	images/left_resize/010920160909_l_300_400.jpg	1	126.00000	117.00000	131.00000	121.00000	100.00000	169.00000	106.00000	174.00000	74.00000	218.00000	78.00000	222.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
141	left	images/left_resize/010920161102_l_300_400.jpg	1	117.00000	113.00000	122.00000	117.00000	88.00000	172.00000	92.00000	175.00000	60.00000	229.00000	64.00000	233.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
142	left	images/left_resize/011020160909_l_300_400.jpg	1	169.00000	129.00000	173.00000	132.00000	142.00000	180.00000	145.00000	185.00000	118.00000	225.00000	121.00000	228.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
143	left	images/left_resize/011120160217_l_300_400.jpg	1	117.00000	111.00000	122.00000	114.00000	90.00000	168.00000	95.00000	173.00000	64.00000	226.00000	69.00000	229.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
144	left	images/left_resize/011320160330_l_300_400.jpg	1	104.00000	110.00000	108.00000	113.00000	75.00000	170.00000	80.00000	176.00000	51.00000	226.00000	56.00000	230.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
145	left	images/left_resize/011320160928_l_300_400.jpg	1	117.00000	111.00000	124.00000	115.00000	96.00000	163.00000	100.00000	172.00000	62.00000	231.00000	68.00000	235.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
146	left	images/left_resize/011420160727_l_300_400.jpg	1	120.00000	112.00000	125.00000	116.00000	94.00000	168.00000	98.00000	173.00000	64.00000	226.00000	69.00000	230.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
147	left	images/left_resize/011520161005_l_300_400.jpg	1	118.00000	125.00000	124.00000	130.00000	97.00000	169.00000	103.00000	174.00000	72.00000	224.00000	76.00000	228.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
148	left	images/left_resize/011720160311_l_300_400.jpg	1	136.00000	123.00000	141.00000	128.00000	103.00000	174.00000	107.00000	178.00000	69.00000	227.00000	73.00000	231.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
149	left	images/left_resize/011720160622_l_300_400.jpg	1	108.00000	122.00000	115.00000	125.00000	85.00000	178.00000	91.00000	182.00000	60.00000	231.00000	63.00000	234.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
150	left	images/left_resize/011920160122_l_300_400.jpg	1	121.00000	114.00000	124.00000	118.00000	98.00000	157.00000	104.00000	162.00000	68.00000	218.00000	72.00000	222.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
151	left	images/left_resize/011920161104_l_300_400.jpg	8	131.00000	106.00000	133.00000	109.00000	108.00000	163.00000	113.00000	166.00000	91.00000	222.00000	100.00000	223.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
152	left	images/left_resize/012020160629_l_300_400.jpg	1	106.00000	126.00000	112.00000	132.00000	85.00000	173.00000	90.00000	177.00000	64.00000	223.00000	68.00000	226.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
153	left	images/left_resize/012120160302_l_300_400.jpg	1	118.00000	109.00000	124.00000	112.00000	92.00000	166.00000	96.00000	170.00000	63.00000	222.00000	69.00000	228.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
154	left	images/left_resize/012120160810_l_300_400.jpg	1	93.00000	107.00000	97.00000	110.00000	71.00000	159.00000	76.00000	164.00000	48.00000	213.00000	53.00000	217.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
155	left	images/left_resize/012120160812_l_300_400.jpg	1	114.00000	113.00000	120.00000	117.00000	89.00000	165.00000	93.00000	167.00000	64.00000	217.00000	69.00000	222.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
156	left	images/left_resize/012520160907_l_300_400.jpg	1	128.00000	105.00000	136.00000	107.00000	101.00000	166.00000	105.00000	170.00000	76.00000	219.00000	81.00000	223.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
157	left	images/left_resize/012720160115_l_300_400.jpg	1	108.00000	108.00000	113.00000	111.00000	83.00000	162.00000	88.00000	166.00000	58.00000	218.00000	63.00000	222.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
158	left	images/left_resize/012720160810_l_300_400.jpg	1	124.00000	103.00000	130.00000	105.00000	93.00000	166.00000	100.00000	171.00000	69.00000	222.00000	74.00000	226.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
159	left	images/left_resize/012920160120_l_300_400.jpg	1	112.00000	111.00000	118.00000	114.00000	87.00000	166.00000	93.00000	173.00000	60.00000	226.00000	65.00000	231.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
160	left	images/left_resize/012920160504_l_300_400.jpg	1	88.00000	120.00000	95.00000	123.00000	67.00000	171.00000	72.00000	176.00000	41.00000	231.00000	48.00000	235.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
161	left	images/left_resize/013020160120_l_300_400.jpg	1	117.00000	114.00000	123.00000	118.00000	92.00000	167.00000	96.00000	171.00000	64.00000	227.00000	70.00000	231.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
162	left	images/left_resize/013020160525_l_300_400.jpg	1	116.00000	108.00000	121.00000	112.00000	88.00000	165.00000	95.00000	170.00000	61.00000	226.00000	65.00000	230.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
163	left	images/left_resize/013120160831_l_300_400.jpg	1	114.00000	102.00000	120.00000	106.00000	84.00000	167.00000	89.00000	172.00000	61.00000	218.00000	65.00000	221.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
164	left	images/left_resize/013120160902_l_300_400.jpg	1	103.00000	118.00000	108.00000	122.00000	77.00000	170.00000	81.00000	175.00000	47.00000	221.00000	53.00000	226.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
165	left	images/left_resize/013220160318_l_300_400.jpg	1	126.00000	114.00000	132.00000	118.00000	96.00000	171.00000	102.00000	174.00000	68.00000	230.00000	74.00000	234.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
166	left	images/left_resize/013220160909_l_300_400.jpg	8	159.00000	127.00000	164.00000	130.00000	135.00000	178.00000	138.00000	182.00000	109.00000	222.00000	112.00000	226.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
167	left	images/left_resize/013420160323_l_300_400.jpg	1	114.00000	111.00000	118.00000	114.00000	85.00000	172.00000	92.00000	176.00000	60.00000	226.00000	64.00000	230.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
168	left	images/left_resize/013620161026_l_300_400.jpg	1	110.00000	114.00000	116.00000	118.00000	84.00000	173.00000	88.00000	177.00000	55.00000	233.00000	60.00000	237.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
169	left	images/left_resize/013720160330_l_300_400.jpg	1	119.00000	114.00000	125.00000	117.00000	94.00000	168.00000	97.00000	173.00000	65.00000	227.00000	71.00000	229.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
170	left	images/left_resize/013720160401_l_300_400.jpg	9	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
171	left	images/left_resize/014020160217_l_300_400.jpg	1	110.00000	126.00000	114.00000	130.00000	89.00000	170.00000	93.00000	175.00000	64.00000	223.00000	68.00000	226.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
172	left	images/left_resize/014220160224_l_300_400.jpg	1	122.00000	111.00000	128.00000	114.00000	96.00000	170.00000	100.00000	172.00000	68.00000	222.00000	74.00000	227.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
173	left	images/left_resize/014420160518_l_300_400.jpg	1	106.00000	112.00000	112.00000	115.00000	80.00000	170.00000	87.00000	177.00000	56.00000	226.00000	60.00000	230.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
174	left	images/left_resize/014420161028_l_300_400.jpg	1	123.00000	130.00000	128.00000	132.00000	104.00000	167.00000	111.00000	170.00000	78.00000	222.00000	83.00000	225.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
175	left	images/left_resize/014620160527_l_300_400.jpg	1	126.00000	115.00000	132.00000	118.00000	103.00000	166.00000	109.00000	170.00000	76.00000	218.00000	82.00000	222.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
176	left	images/left_resize/014720160316_l_300_400.jpg	1	119.00000	114.00000	124.00000	117.00000	88.00000	173.00000	92.00000	178.00000	63.00000	223.00000	68.00000	226.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
177	left	images/left_resize/014720160406_l_300_400.jpg	1	144.00000	142.00000	149.00000	147.00000	119.00000	194.00000	124.00000	198.00000	96.00000	240.00000	102.00000	243.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
178	left	images/left_resize/014820160615_l_300_400.jpg	1	104.00000	114.00000	108.00000	117.00000	79.00000	166.00000	84.00000	170.00000	52.00000	225.00000	59.00000	229.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
179	left	images/left_resize/014820160706_l_300_400.jpg	1	118.00000	113.00000	123.00000	115.00000	93.00000	169.00000	98.00000	172.00000	67.00000	221.00000	71.00000	224.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
180	left	images/left_resize/014920160513_l_300_400.jpg	1	130.00000	138.00000	136.00000	143.00000	109.00000	182.00000	113.00000	184.00000	86.00000	227.00000	90.00000	230.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
181	left	images/left_resize/014920160706_l_300_400.jpg	1	110.00000	111.00000	116.00000	116.00000	84.00000	168.00000	88.00000	171.00000	58.00000	224.00000	63.00000	226.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
182	left	images/left_resize/015220160120_l_300_400.jpg	1	118.00000	114.00000	122.00000	117.00000	91.00000	170.00000	96.00000	174.00000	65.00000	223.00000	69.00000	226.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
183	left	images/left_resize/015320160727_l_300_400.jpg	1	104.00000	117.00000	109.00000	121.00000	80.00000	169.00000	85.00000	174.00000	56.00000	222.00000	60.00000	226.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
184	left	images/left_resize/015320160826_l_300_400.jpg	1	136.00000	134.00000	140.00000	136.00000	112.00000	184.00000	118.00000	188.00000	92.00000	229.00000	96.00000	232.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
185	left	images/left_resize/015320161104_l_300_400.jpg	1	115.00000	94.00000	122.00000	97.00000	88.00000	153.00000	94.00000	156.00000	60.00000	210.00000	67.00000	215.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
186	left	images/left_resize/015420160113_l_300_400.jpg	9	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
187	left	images/left_resize/015420160302_l_300_400.jpg	1	116.00000	114.00000	120.00000	118.00000	90.00000	169.00000	94.00000	173.00000	64.00000	224.00000	69.00000	227.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
188	left	images/left_resize/015620160408_l_300_400.jpg	1	120.00000	113.00000	124.00000	114.00000	96.00000	166.00000	100.00000	170.00000	72.00000	214.00000	78.00000	218.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
189	left	images/left_resize/015820160429_l_300_400.jpg	1	126.00000	115.00000	132.00000	119.00000	101.00000	165.00000	105.00000	169.00000	74.00000	216.00000	80.00000	221.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
190	left	images/left_resize/015920160302_l_300_400.jpg	1	116.00000	114.00000	120.00000	118.00000	90.00000	170.00000	96.00000	174.00000	67.00000	222.00000	72.00000	225.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
191	left	images/left_resize/015920160622_l_300_400.jpg	1	114.00000	112.00000	120.00000	116.00000	86.00000	171.00000	91.00000	174.00000	62.00000	223.00000	67.00000	227.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
192	left	images/left_resize/016020160311_l_300_400.jpg	1	108.00000	107.00000	114.00000	112.00000	81.00000	164.00000	85.00000	170.00000	56.00000	219.00000	59.00000	222.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
193	left	images/left_resize/016020160817_l_300_400.jpg	1	139.00000	142.00000	144.00000	146.00000	113.00000	194.00000	119.00000	198.00000	90.00000	242.00000	95.00000	246.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
194	left	images/left_resize/016220160217_l_300_400.jpg	1	109.00000	113.00000	115.00000	117.00000	82.00000	174.00000	87.00000	178.00000	60.00000	224.00000	64.00000	228.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
195	left	images/left_resize/016220160803_l_300_400.jpg	1	120.00000	112.00000	125.00000	115.00000	95.00000	165.00000	100.00000	170.00000	68.00000	223.00000	72.00000	226.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
196	left	images/left_resize/016220160928_l_300_400.jpg	1	119.00000	106.00000	125.00000	112.00000	92.00000	162.00000	98.00000	166.00000	68.00000	213.00000	72.00000	217.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
197	left	images/left_resize/016620160817_l_300_400.jpg	1	128.00000	109.00000	133.00000	114.00000	99.00000	169.00000	104.00000	173.00000	73.00000	223.00000	78.00000	226.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
198	left	images/left_resize/016720160720_l_300_400.jpg	1	132.00000	122.00000	136.00000	125.00000	100.00000	171.00000	107.00000	178.00000	75.00000	221.00000	80.00000	226.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
199	left	images/left_resize/017220160513_l_300_400.jpg	1	125.00000	108.00000	131.00000	110.00000	101.00000	162.00000	104.00000	165.00000	75.00000	210.00000	79.00000	216.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
200	left	images/left_resize/017320160122_l_300_400.jpg	1	126.00000	98.00000	132.00000	104.00000	96.00000	153.00000	103.00000	158.00000	68.00000	207.00000	72.00000	213.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
201	left	images/left_resize/017420151223_l_300_400.jpg	9	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
202	left	images/left_resize/017520160210_l_300_400.jpg	1	123.00000	110.00000	127.00000	114.00000	94.00000	169.00000	100.00000	174.00000	68.00000	221.00000	76.00000	226.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
203	left	images/left_resize/017520160601_l_300_400.jpg	1	118.00000	114.00000	123.00000	117.00000	92.00000	172.00000	96.00000	176.00000	67.00000	224.00000	72.00000	227.00000	bds	sr400	2017-01-10 00:00:00	2017-01-10 00:00:00
